"readingId","gaugeId","gaugeRevisionId","remarks","readingDate","readingHour","readingMinute","quality","rainAmount","snowDepth","snowAccumulation","createdDate","brand","model","description","gaugeType","gaugeTypeOther","lat","lng"
"1642273","6555","6555","","2014-01-20","7","0","Good","0.0","","","2012-10-05","Productive Alternatives","","","TruChek","","32.5187","-110.90229"
"1642280","6357","6357","","2014-01-20","7","0","Good","0.0","","","2012-08-01","Stratus","","","TruChek","","32.36667734151787","-110.9659679280594"
"1642285","162","162","","2014-01-20","7","0","Good","0.0","","","2006-10-06","N/A","","CoCoRAHS offical gauge","TruChek","","32.39318342400378","-110.96568943932652"
"1642292","281","281","","2014-01-20","7","0","Good","0.0","","","2006-07-19","N/A","","","TruChek","","32.2807834363","-110.9673643112"
"1642294","5325","5325","","2014-01-20","7","0","Good","0.0","","","2010-03-08","Tru-Chek","","","TruChek","","32.30452828614923","-111.08481153845787"
"1642296","1355","1355","","2014-01-20","7","0","Good","0.0","","","2007-07-13","RainWise Rainew","","","TruChek","","32.36317511056115","-111.00445792078972"
"1642299","5662","5662","","2014-01-20","7","0","Good","0.0","","","2011-01-12","Taylor","","","TruChek","","32.44849750043792","-110.97991704940796"
"1642301","158","158","","2014-01-20","7","0","Good","0.0","","","2006-06-25","Productive Alternatives","","","TruChek","","32.4139642721","-110.9916973114"
"1642303","3166","3166","","2014-01-20","7","0","Good","0.0","","","2008-07-27","Tru-Chek","","","TruChek","","31.89072621607337","-110.93151926994324"
"1642304","5545","5545","","2014-01-20","7","59","Good","0.0","","","2010-08-24","Oregon Scientific","","","TruChek","","32.11207053448044","-110.76502355933599"
"1642308","3161","3161","","2014-01-20","7","0","Good","0.0","","","2008-07-26","Acu-Rite","","Acurite Pro. Weather Center + Taylor-Wedge Type + Garden Treasures Cylinder type","TruChek","","32.3747210762674","-111.02087143063954"
"1642316","166","166","","2014-01-20","7","0","Good","0.0","","","2006-07-02","Productive Alternatives","","","TruChek","","32.18089961419198","-110.80601120047504"
"1642317","117","117","","2014-01-20","7","0","Good","0.0","","","2006-07-05","","","will purchase gauge..type?","TruChek","","32.0953547201","-110.6662166119"
"1642339","5166","5166","","2014-01-20","7","0","Good","0.0","","","2010-01-22","Davis","","","TruChek","","32.2274344748694","-110.86442310062637"
"1642340","20","20","","2014-01-20","7","0","Good","0.0","","","2005-07-25","","","","TruChek","","31.9665807536","-110.6931138039"
"1642347","6308","6308","","2014-01-20","7","0","Good","0.0","","","2012-07-16","Unknown","","","TruChek","","32.25548564046078","-110.84493461251668"
"1642349","4296","4296","","2014-01-20","7","0","Good","0.0","","","2009-05-17","La Crosse","","","TruChek","","32.49655575564161","-110.8983188867569"
"1642351","6149","6149","","2014-01-20","7","0","Good","0.0","","","2012-01-31","N/A","","","TruChek","","32.36452575487575","-111.24194955826624"
"1642363","231","231","","2014-01-20","7","0","Good","0.0","","","2006-07-07","Tru-Chek","","","TruChek","","32.04244156169651","-110.6803220808547"
"1642370","1216","1216","","2014-01-20","7","0","Good","0.0","","","2007-07-09","","","","TruChek","","32.2496364607","-110.7882302999"
"1642390","501","501","","2014-01-20","7","0","Good","0.0","","","2006-09-11","","","","TruChek","","32.3277070979","-110.830603838"
"1642392","203","203","","2014-01-20","7","0","Good","0.0","","","2006-06-24","Acu-Rite","","ACU*RITE Deluxe Lawn & Garden Rain Gauge 6","TruChek","","32.19662598990558","-110.74815541505814"
"1642408","1260","1260","","2014-01-20","7","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.45618157418954","-111.07415646314621"
"1642409","3203","3203","","2014-01-20","7","0","Good","0.0","","","2008-08-06","N/A","","","TruChek","","32.28818927713864","-110.88318049907684"
"1642410","499","499","","2014-01-20","7","0","Good","0.0","","","2006-09-09","Davis","","","TruChek","","32.38655738836142","-111.01345002651215"
"1642412","142","142","","2014-01-20","7","0","Good","0.0","","","2006-06-20","Taylor","","","SimpleCatch","","32.3765795075","-111.0644254088"
"1642415","1409","1409","","2014-01-20","7","0","Good","0.0","","","2007-07-18","Acu-Rite","","","TruChek","","32.43675487968805","-110.97863924504964"
"1642421","497","497","","2014-01-20","7","0","Good","0.0","","","2006-09-08","All Weather","","","TruChek","","32.1155439117","-110.72931289669998"
"1642428","4173","4173","","2014-01-20","7","0","Good","0.0","","","2009-04-11","Oregon Scientific","","","TruChek","","32.30599619277848","-111.0561990737915"
"1642430","6267","6267","","2014-01-20","7","0","Good","0.0","","","2012-07-06","Stratus","","","TruChek","","32.26812390583419","-110.93858839944005"
"1642432","408","408","","2014-01-20","7","0","Good","0.0","","","2006-08-11","La Crosse","","","TruChek","","32.2543932294","-110.8371162415"
"1642445","419","419","","2014-01-20","7","0","Good","0.0","","","2006-08-14","Torrent","","also have tru-check wedge as backup","Other","Torrent","32.3467253626","-111.0097163916"
"1642447","3160","3160","","2014-01-20","8","0","Good","0.0","","","2008-07-26","","","","TruChek","","32.51815754102393","-110.90457916259766"
"1642449","5147","5147","","2014-01-20","7","0","Good","0.0","","","2010-01-20","Acu-Rite","","","TruChek","","32.31111588367715","-111.07303690911976"
"1642451","1254","1254","","2014-01-20","7","0","Good","0.0","","","2007-07-10","","","","Other","Davis digital Tipping bucket","32.2938260182","-110.7896411419"
"1642453","135","135","","2014-01-20","7","0","Good","0.0","","","2006-06-11","Davis","","","TruChek","","31.94989548519042","-110.79481780529022"
"1642462","7433","7433","","2014-01-20","7","0","Good","0.0","","","2013-06-17","Tru-Chek","","","TruChek","","32.34350883269321","-110.93303793668952"
"1642466","3075","3075","79/41","2014-01-20","7","0","Good","0.0","","","2008-07-15","?","","","TruChek","","32.14585718974063","-111.06929734423545"
"1642470","450","450","","2014-01-20","7","0","Good","0.0","","","2006-08-23","N/A","","","TruChek","","32.31396","-111.16924"
"1642472","4419","4419","","2014-01-20","7","0","Good","0.0","","","2009-07-07","Springfield","","","TruChek","","32.28074885466054","-110.7749617472291"
"1642473","6444","6444","","2014-01-20","7","0","Good","0.0","","","2012-09-01","La Crosse","","","TruChek","","32.17115808983002","-111.13429963588715"
"1642484","1040","1040","","2014-01-20","7","0","Good","0.0","","","2007-06-05","Ambient Weather","","","TruChek","","32.08737414662593","-110.69535881280899"
"1642520","182","182","","2014-01-20","7","0","Good","0.0","","","2006-07-14","Productive Alternatives","","","TruChek","","32.48418045844709","-110.92629432678223"
"1642533","129","129","","2014-01-20","7","0","Good","0.0","","","2006-06-11","Taylor","","","TruChek","","32.25539581644545","-110.88866829872131"
"1642571","1399","1399","","2014-01-20","7","0","Good","0.0","","","2007-07-17","Stratus","","","TruChek","","31.81016897895594","-111.02660250689951"
"1642658","80","80","","2014-01-20","10","30","Good","0.0","","","2006-01-13","All Weather","","","TruChek","","32.34217058931149","-111.21304392814636"
"1642734","168","168","","2014-01-20","7","0","Good","0.0","","","2006-06-20","","","","TruChek","","32.2119568668","-111.04185462"
"1642762","5812","5812","","2014-01-20","7","0","Good","0.0","","","2011-07-01","Productive Alternatives","","","TruChek","","32.27116242320763","-111.03023931384087"
"1642813","1589","1589","","2014-01-20","7","0","Good","0.0","","","2007-07-30","","","","TruChek","","32.1922112169","-111.0217380524"
"1642880","3242","3242","","2014-01-20","10","55","Good","0.0","","","2008-08-17","Tru-Chek","","","TruChek","","32.33336404413306","-111.20853781700134"
"1642896","1303","1303","","2014-01-20","7","0","Good","0.0","","","2007-07-11","","","","TruChek","","32.0953410864","-110.8396965265"
"1642949","122","122","","2014-01-20","7","0","Good","0.0","","","2006-06-11","","","","TruChek","","32.3106570638","-111.0667991638"
"1642956","3076","3076","","2014-01-20","7","0","Good","0.0","","","2008-07-15","Torrent","","","TruChek","","31.82222543929267","-111.01060152053833"
"1642981","860","860","","2014-01-20","7","0","Good","0.0","","","2007-02-20","NSN6660-00-920-3722","","","TruChek","","32.4223780692389","-110.98432123661041"
"1643028","760","760","","2014-01-20","7","0","Good","0.0","","","2007-01-06","N/A","","","TruChek","","32.33125383601889","-111.03124165535178"
"1643212","755","755","","2014-01-20","7","0","Good","0.0","","","2006-12-28","N/A","","","TruChek","","32.18831388888889","-110.84415555555552"
"1643238","1588","1588","","2014-01-20","7","0","Good","0.0","","","2007-07-30","","","","TruChek","","32.2920983013","-110.8317840099"
"1643279","2770","2770","","2014-01-20","7","0","Good","0.0","","","2008-05-13","Acu-Rite","","","TruChek","","32.2367496271376","-110.78468115068972"
"1643346","1206","1206","","2014-01-20","7","0","Good","0.0","","","2007-07-07","Stratus","","","TruChek","","32.30552465161976","-110.96659988164902"
"1643404","4474","4474","","2014-01-20","7","0","Good","0.0","","","2009-07-17","Tru-Chek","","catalog unknown","TruChek","","32.26606123741706","-110.74980127477033"
"1643425","5657","5657","","2014-01-20","7","0","Good","0.0","","","2011-01-08","La Crosse","","","TruChek","","32.23052748289497","-110.97623974084854"
"1643475","480","480","","2014-01-20","7","0","Good","0.0","","","2006-09-04","Tru-Chek","","","TruChek","","32.13155168","-110.982658267"
"1643609","6449","6449","","2014-01-20","7","0","Good","0.0","","","2012-09-04","Tru-Chek","","","TruChek","","31.87900486641717","-111.00756740566794"
"1643632","4918","4918","","2014-01-20","7","0","Good","0.0","","","2009-12-03","Acu-Rite","","","TruChek","","32.15828729942103","-111.02498562075198"
"1643773","155","155","","2014-01-20","7","0","Good","0.0","","","2006-07-19","Davis","","","TruChek","","32.536791978","-110.8637881279"
"1643820","4317","4317","","2014-01-20","7","0","Good","0.0","","","2009-05-23","N/A","","","TruChek","","32.31817379986719","-111.0301548242569"
"1643862","1728","1728","","2014-01-20","7","0","Good","0.0","","","2007-08-14","Tru-Chek","","","TruChek","","32.23264207783198","-110.9370231628418"
"1643900","221","221","","2014-01-20","7","0","Good","0.0","","","2006-07-05","","","","Other","National Weather Service spotter rain gauge","32.2289732696","-111.0325822234"
"1643985","1278","1278","","2014-01-20","7","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.29982890914803","-110.97232342232019"
"1644031","209","209","","2014-01-20","7","0","Good","0.0","","","2006-11-20","Oregon Scientific","","","TruChek","","31.82893925113131","-110.99781811237335"
"1644149","5856","5856","","2014-01-20","7","0","Good","0.0","","","2011-07-09","Stratus","","","TruChek","","32.23813026577154","-110.7997564226389"
"1644197","304","304","","2014-01-20","7","0","Good","0.0","","","2006-08-15","","","","TruChek","","32.27850442","-110.9302774072"
"1644272","1331","1331","","2014-01-20","7","0","Good","0.0","","","2007-07-11","Tru-Chek","","","TruChek","","31.9140660832","-110.6205224991"
"1644322","1075","1075","","2014-01-20","7","0","Good","0.0","","","2007-06-11","N/A","","","TruChek","","32.5139733073","-110.9240788221"
"1644365","2285","2285","","2014-01-20","7","0","Good","0.0","","","2008-01-07","Taylor","","","TruChek","","31.8771123568957","-111.00058414041996"
"1644387","3002","3002","","2014-01-20","7","0","Good","0.0","","","2008-07-04","Taylor","","","TruChek","","32.09475029329084","-110.83338260650635"
"1644595","3271","3271","","2014-01-20","7","0","Good","0.0","","","2008-08-31","Acu-Rite","","","TruChek","","32.32471983383206","-111.08645439147949"
"1644613","4616","4616","","2014-01-20","7","0","Good","0.0","","","2009-08-26","Tru-Chek","","","TruChek","","32.30475","-110.95005"
"1644743","322","322","","2014-01-20","7","0","Trace","","","","2006-09-14","Tru-Chek","","","TruChek","","32.12051376116771","-110.69119977951459"
"1644987","5287","5287","","2014-01-20","7","0","Good","0.0","","","2010-02-24","Tru-Chek","","","TruChek","","32.24476601550634","-110.8040714263916"
"1645043","317","317","","2014-01-20","7","0","Good","0.0","","","2006-07-17","Tru-Chek","","","TruChek","","32.3347736929","-111.0133910179"
"1645066","6270","6270","","2014-01-20","7","0","Good","0.0","","","2012-07-07","Tru-Chek","","","TruChek","","32.33304675682699","-110.97339257597923"
"1645146","5974","5974","","2014-01-20","7","0","Good","0.0","","","2011-08-26","Taylor","","","TruChek","","32.2124529667152","-110.7720254659489"
"1645453","7516","7516","","2014-01-20","7","0","Good","0.0","","","2013-07-08","Oregon Scientific","","","TruChek","","31.73926643859064","-111.01016767323017"
"1645470","5472","5472","","2014-01-20","7","0","Good","0.0","","","2010-06-22","Taylor","","","TruChek","","32.2009804032014","-110.80718412995338"
"1645921","5932","5932","","2014-01-20","7","0","Good","0.0","","","2011-07-30","N/A","","","TruChek","","32.24550102257827","-111.07771039009094"
"1646066","6124","6124","","2014-01-20","7","0","Good","0.0","","","2011-12-22","Tru-Chek","","","TruChek","","32.26637909034334","-110.70170652868"
"1646328","5912","5912","","2014-01-20","7","0","Good","0.0","","","2011-07-25","Tru-Chek","","","TruChek","","32.28544560382272","-110.95212936401367"
"1646797","116","116","","2014-01-20","7","0","Good","0.0","","","2006-06-30","Tru-Chek","","","TruChek","","32.27011125010873","-110.93550503253937"
"1646885","1476","1476","","2014-01-20","7","0","Good","0.0","","","2007-07-23","N/A","","","TruChek","","32.30253382201269","-110.99238395690918"
"1646972","6225","6225","","2014-01-20","7","0","Good","0.0","","","2012-05-20","Wind & Weather","","","TruChek","","32.3175759918738","-111.07662248716224"
"1647004","1298","1298","","2014-01-20","11","0","Good","0.0","","","2007-07-10","N/A","","","TruChek","","32.2127284489","-110.927259922"
